Parent_ASIN,Child_ASIN,Title,SKU,Sessions_Mobile_App,Sessions_Mobile_APP_B2B,Sessions_Browser,Sessions_Browser_B2B,Sessions_Total,Sessions_Total_B2B,Session_Percentage_Mobile_App,Session_Percentage_Mobile_APP_B2B,Session_Percentage_Browser,Session_Percentage_Browser_B2B,Session_Percentage_Total,Session_Percentage_Total_B2B,Page_Views_Mobile_App,Page_Views_Mobile_APP_B2B,Page_Views_Browser,Page_Views_Browser_B2B,Page_Views_Total,Page_Views_Total_B2B,Page_Views_Percentage_Mobile_App,Page_Views_Percentage_Mobile_App_B2B,Page_Views_Percentage_Browser,Page_Views_Percentage_Browser_B2B,Page_Views_Percentage_Total,Page_Views_Percentage_Total_B2B,Featured_Offer_Buy_Box_Percentage,Featured_Offer_Buy_Box_Percentage_B2B,Units_Ordered,Units_Ordered_B2B,Unit_Session_Percentage,Unit_Session_Percentage_B2B,Ordered_Product_Sales,Ordered_Product_Sales_B2B,Total_Order_Items,Total_Order_Items_B2B,Report_Date
PRNT0018ZNMW,B07PKQZNMW,TempEase Digital Meat Thermometer,TMP-THM-019,190,7,2134,57,2324,64,0.0818,0.1094,0.9182,0.8906,1.0,1.0,204,7,3243,68,3447,75,0.0592,0.0933,0.9408,0.9067,1.0,1.0,0.8942,0.6076,29,1,0.0125,0.0015,835.94,47.35,29,4,2022-12-02
PRNT0018ZNMW,B07PKQZNMW,TempEase Digital Meat Thermometer,TMP-THM-019,231,8,2404,27,2635,35,0.0877,0.2286,0.9123,0.7714,1.0,1.0,331,8,4400,32,4731,40,0.07,0.2,0.93,0.8,1.0,1.0,0.5389,0.4108,20,0,0.0076,0.0012,1236.54,29.38,20,2,2022-12-03
PRNT0018ZNMW,B07PKQZNMW,TempEase Digital Meat Thermometer,TMP-THM-019,54,1,222,53,276,54,0.1957,0.0185,0.8043,0.9815,1.0,1.0,75,1,313,63,388,64,0.1933,0.0156,0.8067,0.9844,1.0,1.0,0.5138,0.4582,35,5,0.1268,0.0024,1329.07,12.59,35,4,2022-12-04
PRNT0018ZNMW,B07PKQZNMW,TempEase Digital Meat Thermometer,TMP-THM-019,23,7,2173,55,2196,62,0.0105,0.1129,0.9895,0.8871,1.0,1.0,25,7,3212,66,3237,73,0.0077,0.0959,0.9923,0.9041,1.0,1.0,0.8392,0.7693,38,2,0.0173,0.0047,1021.22,50.16,38,1,2022-12-05
PRNT0018ZNMW,B07PKQZNMW,TempEase Digital Meat Thermometer,TMP-THM-019,489,0,1979,59,2468,59,0.1981,0.0,0.8019,1.0,1.0,1.0,654,0,3708,70,4362,70,0.1499,0.0,0.8501,1.0,1.0,1.0,0.5353,0.3268,29,4,0.0118,0.0032,897.96,30.13,29,0,2022-12-06
PRNT0018ZNMW,B07PKQZNMW,TempEase Digital Meat Thermometer,TMP-THM-019,91,11,931,29,1022,40,0.089,0.275,0.911,0.725,1.0,1.0,112,12,1072,34,1184,46,0.0946,0.2609,0.9054,0.7391,1.0,1.0,0.6246,0.4667,3,0,0.0029,0.0006,123.27,5.66,3,0,2022-12-07
PRNT0018ZNMW,B07PKQZNMW,TempEase Digital Meat Thermometer,TMP-THM-019,413,8,1941,43,2354,51,0.1754,0.1569,0.8246,0.8431,1.0,1.0,585,8,2364,51,2949,59,0.1984,0.1356,0.8016,0.8644,1.0,1.0,0.7348,0.6609,30,4,0.0127,0.001,1494.56,44.06,30,2,2022-12-08
PRNT0018ZNMW,B07PKQZNMW,TempEase Digital Meat Thermometer,TMP-THM-019,157,2,2304,5,2461,7,0.0638,0.2857,0.9362,0.7143,1.0,1.0,180,2,4187,6,4367,8,0.0412,0.25,0.9588,0.75,1.0,1.0,0.9257,0.8214,2,1,0.0008,0.0,54.51,1.42,2,1,2022-12-09
PRNT0018ZNMW,B07PKQZNMW,TempEase Digital Meat Thermometer,TMP-THM-019,77,18,386,4,463,22,0.1663,0.8182,0.8337,0.1818,1.0,1.0,96,19,556,4,652,23,0.1472,0.8261,0.8528,0.1739,1.0,1.0,0.9648,0.7872,35,2,0.0756,0.0139,1834.24,96.37,35,2,2022-12-10
PRNT0018ZNMW,B07PKQZNMW,TempEase Digital Meat Thermometer,TMP-THM-019,395,4,698,8,1093,12,0.3614,0.3333,0.6386,0.6667,1.0,1.0,604,4,1088,9,1692,13,0.357,0.3077,0.643,0.6923,1.0,1.0,0.8849,0.7815,12,1,0.011,0.0009,267.2,12.35,12,0,2022-12-11
PRNT0018ZNMW,B07PKQZNMW,TempEase Digital Meat Thermometer,TMP-THM-019,565,0,539,1,1104,1,0.5118,0.0,0.4882,1.0,1.0,1.0,752,0,896,1,1648,1,0.4563,0.0,0.5437,1.0,1.0,1.0,0.6402,0.6186,17,1,0.0154,0.0046,478.14,7.72,17,0,2022-12-12
PRNT0018ZNMW,B07PKQZNMW,TempEase Digital Meat Thermometer,TMP-THM-019,60,10,1781,12,1841,22,0.0326,0.4545,0.9674,0.5455,1.0,1.0,90,11,3238,14,3328,25,0.027,0.44,0.973,0.56,1.0,1.0,0.7412,0.4749,37,0,0.0201,0.0032,1660.38,64.66,37,5,2022-12-13
PRNT0018ZNMW,B07PKQZNMW,TempEase Digital Meat Thermometer,TMP-THM-019,206,8,1036,4,1242,12,0.1659,0.6667,0.8341,0.3333,1.0,1.0,306,8,1794,4,2100,12,0.1457,0.6667,0.8543,0.3333,1.0,1.0,0.8111,0.7141,8,0,0.0064,0.0006,293.69,15.85,8,1,2022-12-14
PRNT0018ZNMW,B07PKQZNMW,TempEase Digital Meat Thermometer,TMP-THM-019,199,11,1123,30,1322,41,0.1505,0.2683,0.8495,0.7317,1.0,1.0,227,12,1529,36,1756,48,0.1293,0.25,0.8707,0.75,1.0,1.0,0.5991,0.5128,35,3,0.0265,0.0073,1171.75,40.32,35,3,2022-12-15
PRNT0018ZNMW,B07PKQZNMW,TempEase Digital Meat Thermometer,TMP-THM-019,414,20,1701,23,2115,43,0.1957,0.4651,0.8043,0.5349,1.0,1.0,488,22,2666,27,3154,49,0.1547,0.449,0.8453,0.551,1.0,1.0,0.6695,0.6555,2,0,0.0009,0.0002,86.44,2.71,2,1,2022-12-16
PRNT0018ZNMW,B07PKQZNMW,TempEase Digital Meat Thermometer,TMP-THM-019,35,0,1076,8,1111,8,0.0315,0.0,0.9685,1.0,1.0,1.0,49,0,1397,9,1446,9,0.0339,0.0,0.9661,1.0,1.0,1.0,0.7171,0.6147,5,0,0.0045,0.0,174.16,8.3,5,1,2022-12-17
PRNT0018ZNMW,B07PKQZNMW,TempEase Digital Meat Thermometer,TMP-THM-019,589,17,238,48,827,65,0.7122,0.2615,0.2878,0.7385,1.0,1.0,889,18,391,57,1280,75,0.6945,0.24,0.3055,0.76,1.0,1.0,0.5404,0.4977,3,0,0.0036,0.0003,143.57,8.58,3,0,2022-12-18
PRNT0018ZNMW,B07PKQZNMW,TempEase Digital Meat Thermometer,TMP-THM-019,263,5,653,19,916,24,0.2871,0.2083,0.7129,0.7917,1.0,1.0,297,5,951,22,1248,27,0.238,0.1852,0.762,0.8148,1.0,1.0,0.6169,0.5316,15,1,0.0164,0.0038,646.76,19.57,15,2,2022-12-19
PRNT0018ZNMW,B07PKQZNMW,TempEase Digital Meat Thermometer,TMP-THM-019,358,10,264,10,622,20,0.5756,0.5,0.4244,0.5,1.0,1.0,473,11,317,12,790,23,0.5987,0.4783,0.4013,0.5217,1.0,1.0,0.5784,0.5098,7,0,0.0113,0.0031,181.22,0.68,7,1,2022-12-20
PRNT0018ZNMW,B07PKQZNMW,TempEase Digital Meat Thermometer,TMP-THM-019,429,7,2075,2,2504,9,0.1713,0.7778,0.8287,0.2222,1.0,1.0,515,7,2968,2,3483,9,0.1479,0.7778,0.8521,0.2222,1.0,1.0,0.7598,0.6814,14,2,0.0056,0.0011,329.05,4.3,14,0,2022-12-21
PRNT0018ZNMW,B07PKQZNMW,TempEase Digital Meat Thermometer,TMP-THM-019,160,15,163,4,323,19,0.4954,0.7895,0.5046,0.2105,1.0,1.0,178,16,191,4,369,20,0.4824,0.8,0.5176,0.2,1.0,1.0,0.8459,0.6284,33,4,0.1022,0.0136,855.39,52.2,33,5,2022-12-22
PRNT0018ZNMW,B07PKQZNMW,TempEase Digital Meat Thermometer,TMP-THM-019,482,19,2383,8,2865,27,0.1682,0.7037,0.8318,0.2963,1.0,1.0,705,20,4609,9,5314,29,0.1327,0.6897,0.8673,0.3103,1.0,1.0,0.7183,0.6304,24,0,0.0084,0.0012,563.71,19.38,24,4,2022-12-23
PRNT0018ZNMW,B07PKQZNMW,TempEase Digital Meat Thermometer,TMP-THM-019,95,19,1556,33,1651,52,0.0575,0.3654,0.9425,0.6346,1.0,1.0,104,20,1945,39,2049,59,0.0508,0.339,0.9492,0.661,1.0,1.0,0.5969,0.5057,7,0,0.0042,0.0002,411.39,10.95,7,1,2022-12-24
PRNT0018ZNMW,B07PKQZNMW,TempEase Digital Meat Thermometer,TMP-THM-019,410,12,318,54,728,66,0.5632,0.1818,0.4368,0.8182,1.0,1.0,456,13,345,64,801,77,0.5693,0.1688,0.4307,0.8312,1.0,1.0,0.9325,0.8951,32,5,0.044,0.0121,865.84,0.83,32,4,2022-12-25
PRNT0018ZNMW,B07PKQZNMW,TempEase Digital Meat Thermometer,TMP-THM-019,40,16,2440,8,2480,24,0.0161,0.6667,0.9839,0.3333,1.0,1.0,63,17,3900,9,3963,26,0.0159,0.6538,0.9841,0.3462,1.0,1.0,0.8232,0.4942,1,1,0.0004,0.0001,28.94,0.43,1,1,2022-12-26
PRNT0018ZNMW,B07PKQZNMW,TempEase Digital Meat Thermometer,TMP-THM-019,211,18,2158,54,2369,72,0.0891,0.25,0.9109,0.75,1.0,1.0,336,19,3895,64,4231,83,0.0794,0.2289,0.9206,0.7711,1.0,1.0,0.7422,0.7005,38,6,0.016,0.0044,1434.12,16.47,38,6,2022-12-27
PRNT0018ZNMW,B07PKQZNMW,TempEase Digital Meat Thermometer,TMP-THM-019,60,1,1908,8,1968,9,0.0305,0.1111,0.9695,0.8889,1.0,1.0,85,1,3735,9,3820,10,0.0223,0.1,0.9777,0.9,1.0,1.0,0.5898,0.4796,40,1,0.0203,0.0029,1001.66,13.1,40,4,2022-12-28
PRNT0018ZNMW,B07PKQZNMW,TempEase Digital Meat Thermometer,TMP-THM-019,399,1,1776,43,2175,44,0.1834,0.0227,0.8166,0.9773,1.0,1.0,432,1,1895,51,2327,52,0.1856,0.0192,0.8144,0.9808,1.0,1.0,0.8195,0.7933,8,1,0.0037,0.001,220.17,10.81,8,1,2022-12-29
PRNT0018ZNMW,B07PKQZNMW,TempEase Digital Meat Thermometer,TMP-THM-019,227,11,1633,11,1860,22,0.122,0.5,0.878,0.5,1.0,1.0,362,12,2778,13,3140,25,0.1153,0.48,0.8847,0.52,1.0,1.0,0.9301,0.6181,17,0,0.0091,0.0017,750.02,8.13,17,2,2022-12-30
PRNT0018ZNMW,B07PKQZNMW,TempEase Digital Meat Thermometer,TMP-THM-019,24,4,1786,58,1810,62,0.0133,0.0645,0.9867,0.9355,1.0,1.0,34,4,2869,69,2903,73,0.0117,0.0548,0.9883,0.9452,1.0,1.0,0.7448,0.454,22,2,0.0122,0.0011,1382.9,43.1,22,0,2022-12-31
PRNT0018ZNMW,B07PKQZNMW,TempEase Digital Meat Thermometer,TMP-THM-019,90,19,676,7,766,26,0.1175,0.7308,0.8825,0.2692,1.0,1.0,118,20,799,8,917,28,0.1287,0.7143,0.8713,0.2857,1.0,1.0,0.6101,0.6004,12,0,0.0157,0.004,386.99,3.81,12,2,2023-01-01
PRNT0018ZNMW,B07PKQZNMW,TempEase Digital Meat Thermometer,TMP-THM-019,497,5,68,34,565,39,0.8796,0.1282,0.1204,0.8718,1.0,1.0,740,5,75,40,815,45,0.908,0.1111,0.092,0.8889,1.0,1.0,0.6513,0.5705,27,1,0.0478,0.0111,1451.73,2.83,27,3,2023-01-02
PRNT0018ZNMW,B07PKQZNMW,TempEase Digital Meat Thermometer,TMP-THM-019,215,13,119,47,334,60,0.6437,0.2167,0.3563,0.7833,1.0,1.0,338,14,218,56,556,70,0.6079,0.2,0.3921,0.8,1.0,1.0,0.553,0.3775,35,0,0.1048,0.0182,1697.95,52.08,35,0,2023-01-03
PRNT0018ZNMW,B07PKQZNMW,TempEase Digital Meat Thermometer,TMP-THM-019,510,7,1998,1,2508,8,0.2033,0.875,0.7967,0.125,1.0,1.0,642,7,2641,1,3283,8,0.1956,0.875,0.8044,0.125,1.0,1.0,0.6897,0.5962,38,1,0.0152,0.0044,1311.53,54.85,38,0,2023-01-04
PRNT0018ZNMW,B07PKQZNMW,TempEase Digital Meat Thermometer,TMP-THM-019,79,19,1330,57,1409,76,0.0561,0.25,0.9439,0.75,1.0,1.0,85,20,2259,68,2344,88,0.0363,0.2273,0.9637,0.7727,1.0,1.0,0.5928,0.3622,40,2,0.0284,0.0069,1440.49,32.3,40,5,2023-01-05
PRNT0018ZNMW,B07PKQZNMW,TempEase Digital Meat Thermometer,TMP-THM-019,422,7,1452,22,1874,29,0.2252,0.2414,0.7748,0.7586,1.0,1.0,646,7,1651,26,2297,33,0.2812,0.2121,0.7188,0.7879,1.0,1.0,0.8191,0.4988,13,0,0.0069,0.0005,573.77,16.63,13,0,2023-01-06
PRNT0018ZNMW,B07PKQZNMW,TempEase Digital Meat Thermometer,TMP-THM-019,68,0,636,27,704,27,0.0966,0.0,0.9034,1.0,1.0,1.0,81,0,899,32,980,32,0.0827,0.0,0.9173,1.0,1.0,1.0,0.9183,0.8867,7,0,0.0099,0.0023,446.23,26.26,7,0,2023-01-07
PRNT0018ZNMW,B07PKQZNMW,TempEase Digital Meat Thermometer,TMP-THM-019,457,8,960,21,1417,29,0.3225,0.2759,0.6775,0.7241,1.0,1.0,547,8,1493,25,2040,33,0.2681,0.2424,0.7319,0.7576,1.0,1.0,0.8418,0.6764,13,2,0.0092,0.0015,453.11,14.81,13,0,2023-01-08
PRNT0018ZNMW,B07PKQZNMW,TempEase Digital Meat Thermometer,TMP-THM-019,462,3,214,10,676,13,0.6834,0.2308,0.3166,0.7692,1.0,1.0,540,3,251,12,791,15,0.6827,0.2,0.3173,0.8,1.0,1.0,0.665,0.6294,9,0,0.0133,0.0033,274.76,0.34,9,0,2023-01-09
PRNT0018ZNMW,B07PKQZNMW,TempEase Digital Meat Thermometer,TMP-THM-019,90,11,438,33,528,44,0.1705,0.25,0.8295,0.75,1.0,1.0,137,12,552,39,689,51,0.1988,0.2353,0.8012,0.7647,1.0,1.0,0.6465,0.5452,5,1,0.0095,0.0003,149.62,9.98,5,1,2023-01-10
PRNT0018ZNMW,B07PKQZNMW,TempEase Digital Meat Thermometer,TMP-THM-019,62,13,1513,5,1575,18,0.0394,0.7222,0.9606,0.2778,1.0,1.0,66,14,2404,6,2470,20,0.0267,0.7,0.9733,0.3,1.0,1.0,0.7645,0.4993,23,1,0.0146,0.0031,1416.77,12.39,23,3,2023-01-11
PRNT0018ZNMW,B07PKQZNMW,TempEase Digital Meat Thermometer,TMP-THM-019,321,6,2377,56,2698,62,0.119,0.0968,0.881,0.9032,1.0,1.0,501,6,3817,67,4318,73,0.116,0.0822,0.884,0.9178,1.0,1.0,0.8598,0.5313,4,1,0.0015,0.0002,231.63,3.89,4,0,2023-01-12
PRNT0018ZNMW,B07PKQZNMW,TempEase Digital Meat Thermometer,TMP-THM-019,585,13,1470,6,2055,19,0.2847,0.6842,0.7153,0.3158,1.0,1.0,663,14,2770,7,3433,21,0.1931,0.6667,0.8069,0.3333,1.0,1.0,0.7199,0.5893,17,1,0.0083,0.0019,1034.24,32.76,17,0,2023-01-13
PRNT0018ZNMW,B07PKQZNMW,TempEase Digital Meat Thermometer,TMP-THM-019,472,15,504,46,976,61,0.4836,0.2459,0.5164,0.7541,1.0,1.0,535,16,727,55,1262,71,0.4239,0.2254,0.5761,0.7746,1.0,1.0,0.5441,0.4285,29,1,0.0297,0.0059,906.31,32.7,29,0,2023-01-14
PRNT0018ZNMW,B07PKQZNMW,TempEase Digital Meat Thermometer,TMP-THM-019,352,3,1620,15,1972,18,0.1785,0.1667,0.8215,0.8333,1.0,1.0,412,3,1732,18,2144,21,0.1922,0.1429,0.8078,0.8571,1.0,1.0,0.8972,0.8649,30,1,0.0152,0.0035,667.38,28.64,30,0,2023-01-15
PRNT0018ZNMW,B07PKQZNMW,TempEase Digital Meat Thermometer,TMP-THM-019,467,3,1523,52,1990,55,0.2347,0.0545,0.7653,0.9455,1.0,1.0,740,3,2342,62,3082,65,0.2401,0.0462,0.7599,0.9538,1.0,1.0,0.9425,0.8643,35,5,0.0176,0.002,1150.4,32.24,35,1,2023-01-16
PRNT0018ZNMW,B07PKQZNMW,TempEase Digital Meat Thermometer,TMP-THM-019,483,6,1457,49,1940,55,0.249,0.1091,0.751,0.8909,1.0,1.0,649,6,2901,58,3550,64,0.1828,0.0938,0.8172,0.9062,1.0,1.0,0.5682,0.5321,33,2,0.017,0.0037,1847.75,73.95,33,0,2023-01-17
PRNT0018ZNMW,B07PKQZNMW,TempEase Digital Meat Thermometer,TMP-THM-019,194,20,345,32,539,52,0.3599,0.3846,0.6401,0.6154,1.0,1.0,291,22,515,38,806,60,0.361,0.3667,0.639,0.6333,1.0,1.0,0.7216,0.6237,29,4,0.0538,0.0101,1061.5,18.99,29,0,2023-01-18
PRNT0018ZNMW,B07PKQZNMW,TempEase Digital Meat Thermometer,TMP-THM-019,89,15,143,56,232,71,0.3836,0.2113,0.6164,0.7887,1.0,1.0,103,16,150,67,253,83,0.4071,0.1928,0.5929,0.8072,1.0,1.0,0.5614,0.5309,13,0,0.056,0.0109,642.48,38.61,13,1,2023-01-19
PRNT0018ZNMW,B07PKQZNMW,TempEase Digital Meat Thermometer,TMP-THM-019,33,14,1832,36,1865,50,0.0177,0.28,0.9823,0.72,1.0,1.0,39,15,2391,43,2430,58,0.016,0.2586,0.984,0.7414,1.0,1.0,0.8513,0.576,22,2,0.0118,0.0031,827.5,25.63,22,0,2023-01-20
PRNT0018ZNMW,B07PKQZNMW,TempEase Digital Meat Thermometer,TMP-THM-019,30,4,154,21,184,25,0.163,0.16,0.837,0.84,1.0,1.0,44,4,188,25,232,29,0.1897,0.1379,0.8103,0.8621,1.0,1.0,0.6525,0.48,13,2,0.0707,0.0049,335.97,7.76,13,1,2023-01-21
PRNT0018ZNMW,B07PKQZNMW,TempEase Digital Meat Thermometer,TMP-THM-019,106,19,1974,19,2080,38,0.051,0.5,0.949,0.5,1.0,1.0,135,20,3758,22,3893,42,0.0347,0.4762,0.9653,0.5238,1.0,1.0,0.655,0.6347,36,1,0.0173,0.0045,1964.23,74.32,36,3,2023-01-22
PRNT0018ZNMW,B07PKQZNMW,TempEase Digital Meat Thermometer,TMP-THM-019,294,1,953,6,1247,7,0.2358,0.1429,0.7642,0.8571,1.0,1.0,454,1,1367,7,1821,8,0.2493,0.125,0.7507,0.875,1.0,1.0,0.7085,0.5129,4,1,0.0032,0.0003,133.13,2.53,4,1,2023-01-23
PRNT0018ZNMW,B07PKQZNMW,TempEase Digital Meat Thermometer,TMP-THM-019,296,0,369,38,665,38,0.4451,0.0,0.5549,1.0,1.0,1.0,373,0,660,45,1033,45,0.3611,0.0,0.6389,1.0,1.0,1.0,0.6315,0.4323,38,1,0.0571,0.014,2187.14,136.14,38,0,2023-01-24
PRNT0018ZNMW,B07PKQZNMW,TempEase Digital Meat Thermometer,TMP-THM-019,53,15,1192,2,1245,17,0.0426,0.8824,0.9574,0.1176,1.0,1.0,65,16,1989,2,2054,18,0.0316,0.8889,0.9684,0.1111,1.0,1.0,0.5874,0.4612,0,0,0.0,0.0,0.0,0.0,0,1,2023-01-25
PRNT0018ZNMW,B07PKQZNMW,TempEase Digital Meat Thermometer,TMP-THM-019,306,19,601,32,907,51,0.3374,0.3725,0.6626,0.6275,1.0,1.0,488,20,1110,38,1598,58,0.3054,0.3448,0.6946,0.6552,1.0,1.0,0.5474,0.5035,28,2,0.0309,0.0041,806.59,42.31,28,2,2023-01-26
PRNT0018ZNMW,B07PKQZNMW,TempEase Digital Meat Thermometer,TMP-THM-019,203,20,1963,49,2166,69,0.0937,0.2899,0.9063,0.7101,1.0,1.0,258,22,3170,58,3428,80,0.0753,0.275,0.9247,0.725,1.0,1.0,0.6295,0.5292,34,1,0.0157,0.003,1337.01,58.19,34,2,2023-01-27
PRNT0018ZNMW,B07PKQZNMW,TempEase Digital Meat Thermometer,TMP-THM-019,99,15,192,13,291,28,0.3402,0.5357,0.6598,0.4643,1.0,1.0,146,16,382,15,528,31,0.2765,0.5161,0.7235,0.4839,1.0,1.0,0.6734,0.4954,25,1,0.0859,0.0156,1382.22,11.8,25,1,2023-01-28
PRNT0018ZNMW,B07PKQZNMW,TempEase Digital Meat Thermometer,TMP-THM-019,119,15,1890,15,2009,30,0.0592,0.5,0.9408,0.5,1.0,1.0,188,16,2283,18,2471,34,0.0761,0.4706,0.9239,0.5294,1.0,1.0,0.8076,0.5599,31,1,0.0154,0.0023,1596.56,49.97,31,2,2023-01-29
PRNT0018ZNMW,B07PKQZNMW,TempEase Digital Meat Thermometer,TMP-THM-019,128,11,1670,9,1798,20,0.0712,0.55,0.9288,0.45,1.0,1.0,159,12,2877,10,3036,22,0.0524,0.5455,0.9476,0.4545,1.0,1.0,0.5076,0.428,40,4,0.0222,0.0,2224.21,137.29,40,5,2023-01-30
PRNT0018ZNMW,B07PKQZNMW,TempEase Digital Meat Thermometer,TMP-THM-019,19,4,187,54,206,58,0.0922,0.069,0.9078,0.931,1.0,1.0,26,4,267,64,293,68,0.0887,0.0588,0.9113,0.9412,1.0,1.0,0.5171,0.5018,23,0,0.1117,0.016,739.62,43.59,23,1,2023-01-31
PRNT0018ZNMW,B07PKQZNMW,TempEase Digital Meat Thermometer,TMP-THM-019,447,8,585,59,1032,67,0.4331,0.1194,0.5669,0.8806,1.0,1.0,470,8,660,70,1130,78,0.4159,0.1026,0.5841,0.8974,1.0,1.0,0.7791,0.6445,19,2,0.0184,0.0015,717.59,10.29,19,0,2023-02-01
PRNT0018ZNMW,B07PKQZNMW,TempEase Digital Meat Thermometer,TMP-THM-019,153,2,1558,22,1711,24,0.0894,0.0833,0.9106,0.9167,1.0,1.0,165,2,1794,26,1959,28,0.0842,0.0714,0.9158,0.9286,1.0,1.0,0.9334,0.7605,19,3,0.0111,0.0027,519.04,5.47,19,3,2023-02-02
PRNT0018ZNMW,B07PKQZNMW,TempEase Digital Meat Thermometer,TMP-THM-019,281,13,1051,14,1332,27,0.211,0.4815,0.789,0.5185,1.0,1.0,384,14,1764,16,2148,30,0.1788,0.4667,0.8212,0.5333,1.0,1.0,0.9444,0.7971,7,0,0.0053,0.0008,404.69,21.26,7,1,2023-02-03
PRNT0018ZNMW,B07PKQZNMW,TempEase Digital Meat Thermometer,TMP-THM-019,316,18,94,7,410,25,0.7707,0.72,0.2293,0.28,1.0,1.0,367,19,178,8,545,27,0.6734,0.7037,0.3266,0.2963,1.0,1.0,0.9246,0.7942,2,0,0.0049,0.0012,53.41,1.53,2,0,2023-02-04
PRNT0018ZNMW,B07PKQZNMW,TempEase Digital Meat Thermometer,TMP-THM-019,281,16,151,56,432,72,0.6505,0.2222,0.3495,0.7778,1.0,1.0,355,17,226,67,581,84,0.611,0.2024,0.389,0.7976,1.0,1.0,0.6378,0.4275,29,3,0.0671,0.018,733.94,1.18,29,1,2023-02-05
PRNT0018ZNMW,B07PKQZNMW,TempEase Digital Meat Thermometer,TMP-THM-019,589,19,1240,20,1829,39,0.322,0.4872,0.678,0.5128,1.0,1.0,706,20,1703,24,2409,44,0.2931,0.4545,0.7069,0.5455,1.0,1.0,0.7241,0.6773,2,1,0.0011,0.0003,127.5,1.55,2,1,2023-02-06
PRNT0018ZNMW,B07PKQZNMW,TempEase Digital Meat Thermometer,TMP-THM-019,559,1,392,30,951,31,0.5878,0.0323,0.4122,0.9677,1.0,1.0,599,1,609,36,1208,37,0.4959,0.027,0.5041,0.973,1.0,1.0,0.6355,0.5934,19,0,0.02,0.0038,1157.43,50.91,19,1,2023-02-07
PRNT0018ZNMW,B07PKQZNMW,TempEase Digital Meat Thermometer,TMP-THM-019,44,17,748,22,792,39,0.0556,0.4359,0.9444,0.5641,1.0,1.0,64,18,980,26,1044,44,0.0613,0.4091,0.9387,0.5909,1.0,1.0,0.5982,0.5126,18,2,0.0227,0.0026,810.15,26.5,18,0,2023-02-08
PRNT0018ZNMW,B07PKQZNMW,TempEase Digital Meat Thermometer,TMP-THM-019,319,0,812,46,1131,46,0.2821,0.0,0.7179,1.0,1.0,1.0,353,0,1262,55,1615,55,0.2186,0.0,0.7814,1.0,1.0,1.0,0.8836,0.7216,32,3,0.0283,0.0051,1884.11,95.36,32,3,2023-02-09
PRNT0018ZNMW,B07PKQZNMW,TempEase Digital Meat Thermometer,TMP-THM-019,401,3,783,10,1184,13,0.3387,0.2308,0.6613,0.7692,1.0,1.0,540,3,1017,12,1557,15,0.3468,0.2,0.6532,0.8,1.0,1.0,0.9788,0.6674,33,5,0.0279,0.003,1130.02,41.63,33,2,2023-02-10
PRNT0018ZNMW,B07PKQZNMW,TempEase Digital Meat Thermometer,TMP-THM-019,506,4,912,24,1418,28,0.3568,0.1429,0.6432,0.8571,1.0,1.0,700,4,1045,28,1745,32,0.4011,0.125,0.5989,0.875,1.0,1.0,0.5348,0.4546,21,0,0.0148,0.0027,724.22,25.9,21,1,2023-02-11
PRNT0018ZNMW,B07PKQZNMW,TempEase Digital Meat Thermometer,TMP-THM-019,469,0,623,30,1092,30,0.4295,0.0,0.5705,1.0,1.0,1.0,493,0,733,36,1226,36,0.4021,0.0,0.5979,1.0,1.0,1.0,0.696,0.4435,31,3,0.0284,0.0024,1114.1,22.11,31,0,2023-02-12
PRNT0018ZNMW,B07PKQZNMW,TempEase Digital Meat Thermometer,TMP-THM-019,327,0,139,25,466,25,0.7017,0.0,0.2983,1.0,1.0,1.0,489,0,235,30,724,30,0.6754,0.0,0.3246,1.0,1.0,1.0,0.5765,0.4361,9,0,0.0193,0.0048,207.04,8.13,9,1,2023-02-13
PRNT0018ZNMW,B07PKQZNMW,TempEase Digital Meat Thermometer,TMP-THM-019,491,10,159,33,650,43,0.7554,0.2326,0.2446,0.7674,1.0,1.0,631,11,232,39,863,50,0.7312,0.22,0.2688,0.78,1.0,1.0,0.7307,0.5775,40,1,0.0615,0.0042,2449.18,147.17,40,0,2023-02-14
PRNT0018ZNMW,B07PKQZNMW,TempEase Digital Meat Thermometer,TMP-THM-019,548,6,1421,31,1969,37,0.2783,0.1622,0.7217,0.8378,1.0,1.0,668,6,2806,37,3474,43,0.1923,0.1395,0.8077,0.8605,1.0,1.0,0.7828,0.7029,33,0,0.0168,0.0036,877.36,58.53,33,4,2023-02-15
PRNT0018ZNMW,B07PKQZNMW,TempEase Digital Meat Thermometer,TMP-THM-019,265,3,2175,52,2440,55,0.1086,0.0545,0.8914,0.9455,1.0,1.0,410,3,3004,62,3414,65,0.1201,0.0462,0.8799,0.9538,1.0,1.0,0.5184,0.4125,9,0,0.0037,0.0011,440.93,18.39,9,0,2023-02-16
PRNT0018ZNMW,B07PKQZNMW,TempEase Digital Meat Thermometer,TMP-THM-019,140,8,875,60,1015,68,0.1379,0.1176,0.8621,0.8824,1.0,1.0,187,8,1397,72,1584,80,0.1181,0.1,0.8819,0.9,1.0,1.0,0.8467,0.8388,9,0,0.0089,0.0012,536.02,13.2,9,1,2023-02-17
