report_date,child_asin,ppc_product,buy_box_group,sessions_total,page_views_total,unit_session_percentage,units_ordered,ordered_product_sales,featured_offer_buy_box_percentage
2023-01-01,B0MQ8N4LED,1,Low Buy Box,412,529,0.97,4,212.43,87.89
2023-02-01,B0MQ8N4LED,1,High Buy Box,2973,3937,0.5,15,855.48,43.55
2023-03-01,B0MQ8N4LED,1,High Buy Box,1081,1660,4.07,44,2396.0,58.42
2023-04-01,B0MQ8N4LED,1,Low Buy Box,8633,13317,0.5,43,2395.69,77.72
2023-05-01,B0MQ8N4LED,1,High Buy Box,2752,4114,0.25,7,130.82,54.8
2023-06-01,B0MQ8N4LED,1,Low Buy Box,547,619,0.37,2,70.17,37.46
2023-07-01,B0MQ8N4LED,1,Low Buy Box,508,655,1.77,9,202.09,82.12
2023-08-01,B0MQ8N4LED,1,High Buy Box,637,853,3.61,23,820.39,8.18
2023-09-01,B0MQ8N4LED,1,Low Buy Box,2752,3190,0.91,25,1148.94,9.73
2023-10-01,B0MQ8N4LED,1,Low Buy Box,505,700,2.18,11,472.27,52.6
2023-11-01,B0MQ8N4LED,1,Low Buy Box,1227,1417,1.79,22,952.56,32.6
2023-12-01,B0MQ8N4LED,1,Low Buy Box,1332,1747,0.6,8,240.86,22.47
2024-01-01,B0MQ8N4LED,1,High Buy Box,1742,2046,0.92,16,906.38,18.89
2022-04-01,B0FMMF3HY5,0,Low Buy Box,2546,3801,0.16,4,88.82,63.62
2022-05-01,B0FMMF3HY5,0,Low Buy Box,4659,6587,0.32,15,707.77,35.57
2022-06-01,B0FMMF3HY5,0,Low Buy Box,1397,1508,2.65,37,1436.03,25.14
2022-07-01,B0FMMF3HY5,0,Low Buy Box,5431,6978,0.15,8,321.12,26.25
2022-08-01,B0FMMF3HY5,0,Low Buy Box,303,331,4.62,14,547.16,5.73
2022-09-01,B0FMMF3HY5,0,High Buy Box,1325,1647,0.23,3,73.99,17.62
2022-10-01,B0FMMF3HY5,0,Low Buy Box,938,1263,0.96,9,183.79,22.98
2022-11-01,B0FMMF3HY5,0,High Buy Box,3167,4292,0.95,30,643.18,56.36
2022-12-01,B0FMMF3HY5,0,Low Buy Box,2900,3811,0.34,10,247.15,63.36
2023-01-01,B0FMMF3HY5,0,Low Buy Box,1350,1791,0.22,3,129.25,2.26
2023-02-01,B0FMMF3HY5,0,High Buy Box,1568,2213,1.21,19,646.84,43.23
2023-03-01,B0FMMF3HY5,0,Low Buy Box,1794,2593,0.33,6,116.63,32.65
2023-04-01,B0FMMF3HY5,0,Low Buy Box,2998,4253,0.23,7,331.39,37.32
2023-05-01,B0FMMF3HY5,0,High Buy Box,598,696,3.68,22,497.24,81.41
2023-06-01,B0FMMF3HY5,0,Low Buy Box,3707,4188,0.78,29,1376.26,46.02
2023-07-01,B0FMMF3HY5,0,Low Buy Box,191,288,1.57,3,120.21,20.05
2023-08-01,B0FMMF3HY5,0,Low Buy Box,2442,3032,0.41,10,484.24,58.16
2023-09-01,B0FMMF3HY5,0,Low Buy Box,733,926,2.18,16,447.49,53.34
2023-10-01,B0FMMF3HY5,0,Low Buy Box,24,32,41.67,10,567.34,65.33
2023-11-01,B0FMMF3HY5,0,Low Buy Box,5211,7507,0.29,15,546.88,81.57
2023-12-01,B0FMMF3HY5,0,Low Buy Box,371,481,1.35,5,175.05,46.4
2024-01-01,B0FMMF3HY5,0,High Buy Box,2367,3138,0.3,7,148.73,51.69
2022-04-01,B0DCBL554H,0,Low Buy Box,371,432,1.62,6,214.83,20.61
2022-05-01,B0DCBL554H,0,High Buy Box,480,710,1.25,6,308.33,33.78
2022-06-01,B0DCBL554H,0,Low Buy Box,3063,3823,0.29,9,171.14,36.77
2022-07-01,B0DCBL554H,0,High Buy Box,2502,3466,0.28,7,232.7,76.12
2022-08-01,B0DCBL554H,0,Low Buy Box,2887,3055,1.84,53,2013.4,17.04
2022-09-01,B0DCBL554H,0,Low Buy Box,1914,2306,0.21,4,120.44,39.99
2022-10-01,B0DCBL554H,0,High Buy Box,1454,1571,0.48,7,398.72,46.69
2022-11-01,B0DCBL554H,0,High Buy Box,3327,3735,1.71,57,861.35,55.32
2022-12-01,B0DCBL554H,0,Low Buy Box,1162,1603,2.58,30,1045.44,31.35
2023-01-01,B0DCBL554H,0,Low Buy Box,1100,1355,5.18,57,3433.18,19.91
2023-02-01,B0DCBL554H,0,Low Buy Box,932,1171,3.11,29,1138.49,67.83
2023-03-01,B0DCBL554H,0,High Buy Box,5294,8092,0.7,37,1042.07,42.75
2023-04-01,B0DCBL554H,0,High Buy Box,822,1071,0.36,3,47.69,83.98
2023-05-01,B0DCBL554H,0,Low Buy Box,710,858,3.24,23,1268.39,8.1
2023-06-01,B0DCBL554H,0,Low Buy Box,719,959,0.42,3,86.33,33.8
2023-07-01,B0DCBL554H,0,High Buy Box,6820,8752,0.41,28,486.79,56.17
2023-08-01,B0DCBL554H,0,Low Buy Box,1489,2123,3.29,49,2815.67,17.58
2023-09-01,B0DCBL554H,0,Low Buy Box,4499,5695,1.4,63,1586.01,34.02
2023-10-01,B0DCBL554H,0,Low Buy Box,975,1229,3.28,32,823.79,36.39
2023-11-01,B0DCBL554H,0,Low Buy Box,3931,4237,0.05,2,68.65,23.91
2023-12-01,B0DCBL554H,0,Low Buy Box,1821,2687,1.76,32,1584.56,57.33
2024-01-01,B0DCBL554H,0,High Buy Box,4077,4307,1.18,48,1826.93,67.69
2022-04-01,B0CRRXYPHG,0,Low Buy Box,4091,5313,1.27,52,2520.15,14.85
2022-05-01,B0CRRXYPHG,0,High Buy Box,107,161,21.5,23,667.63,64.57
2022-06-01,B0CRRXYPHG,0,High Buy Box,7840,11579,0.04,3,79.06,32.36
2022-07-01,B0CRRXYPHG,0,Low Buy Box,2043,2200,0.15,3,105.93,66.89
2022-08-01,B0CRRXYPHG,0,Low Buy Box,2776,3009,0.4,11,471.73,42.4
2022-09-01,B0CRRXYPHG,0,Low Buy Box,523,737,1.34,7,360.58,41.48
2022-10-01,B0CRRXYPHG,0,Low Buy Box,3158,3669,0.41,13,477.15,46.22
2022-11-01,B0CRRXYPHG,0,Low Buy Box,536,800,11.75,63,2809.34,47.47
2022-12-01,B0CRRXYPHG,0,High Buy Box,2330,2848,1.55,36,832.25,64.11
2023-01-01,B0CRRXYPHG,0,High Buy Box,104,138,10.58,11,223.74,38.83
2023-02-01,B0CRRXYPHG,0,High Buy Box,2357,2679,0.38,9,335.89,70.36
2023-03-01,B0CRRXYPHG,0,Low Buy Box,3886,5596,2.01,78,1665.79,55.12
2023-04-01,B0CRRXYPHG,0,Low Buy Box,1131,1373,2.03,23,590.4,42.08
2023-05-01,B0CRRXYPHG,0,High Buy Box,872,1091,1.49,13,499.6,66.28
2023-06-01,B0CRRXYPHG,0,Low Buy Box,573,647,1.22,7,187.56,41.53
2023-07-01,B0CRRXYPHG,0,High Buy Box,7039,8871,0.4,28,1623.54,55.74
2023-08-01,B0CRRXYPHG,0,Low Buy Box,295,363,22.37,66,1434.08,10.85
2023-09-01,B0CRRXYPHG,0,Low Buy Box,118,132,9.32,11,484.19,59.12
2023-10-01,B0CRRXYPHG,0,High Buy Box,277,373,3.25,9,302.86,52.8
2023-11-01,B0CRRXYPHG,0,Low Buy Box,2814,3645,0.28,8,153.3,71.78
2023-12-01,B0CRRXYPHG,0,High Buy Box,1443,2085,1.94,28,836.13,76.37
2024-01-01,B0CRRXYPHG,0,High Buy Box,2846,3388,0.49,14,423.4,25.57
2022-04-01,B0ATKYZ9TA,0,High Buy Box,1302,1815,1.77,23,452.01,52.98
2022-05-01,B0ATKYZ9TA,0,High Buy Box,3523,4528,0.2,7,287.96,43.12
2022-06-01,B0ATKYZ9TA,0,High Buy Box,3390,5048,0.35,12,645.43,24.5
2022-07-01,B0ATKYZ9TA,0,Low Buy Box,543,815,0.92,5,221.86,31.69
2022-08-01,B0ATKYZ9TA,0,Low Buy Box,2652,3529,0.26,7,208.74,60.39
2022-09-01,B0ATKYZ9TA,0,High Buy Box,729,1007,2.33,17,671.18,26.44
2022-10-01,B0ATKYZ9TA,0,Low Buy Box,1306,1622,5.44,71,3978.55,75.19
2022-11-01,B0ATKYZ9TA,0,High Buy Box,48,53,58.33,28,548.16,27.15
2022-12-01,B0ATKYZ9TA,0,High Buy Box,2188,3308,0.37,8,187.27,52.7
2023-01-01,B0ATKYZ9TA,0,Low Buy Box,2571,2977,0.62,16,547.84,29.88
2023-02-01,B0ATKYZ9TA,0,High Buy Box,1678,1896,0.0,0,0.0,61.55
2023-03-01,B0ATKYZ9TA,0,High Buy Box,181,213,0.55,1,55.29,63.38
2023-04-01,B0ATKYZ9TA,0,Low Buy Box,625,680,3.68,23,483.67,17.59
2023-05-01,B0ATKYZ9TA,0,High Buy Box,1052,1389,4.47,47,990.26,34.36
2023-06-01,B0ATKYZ9TA,0,High Buy Box,1692,2049,5.26,89,1526.98,83.1
2023-07-01,B0ATKYZ9TA,0,Low Buy Box,268,329,8.96,24,1339.28,62.63
2023-08-01,B0ATKYZ9TA,0,Low Buy Box,422,524,4.5,19,906.3,63.47
2023-09-01,B0ATKYZ9TA,0,High Buy Box,3221,3768,0.75,24,1005.69,95.49
2023-10-01,B0ATKYZ9TA,0,Low Buy Box,6650,9673,0.09,6,239.92,49.71
2023-11-01,B0ATKYZ9TA,0,High Buy Box,738,998,2.57,19,592.58,52.12
2023-12-01,B0ATKYZ9TA,0,Low Buy Box,1795,2357,0.17,3,109.33,17.34
2024-01-01,B0ATKYZ9TA,0,Low Buy Box,1954,2844,0.1,2,27.87,42.66
2022-04-01,B0Y9P5S6QF,0,Low Buy Box,2216,2892,0.9,20,1002.06,38.49
2022-05-01,B0Y9P5S6QF,0,Low Buy Box,371,436,1.35,5,179.81,22.27
2022-06-01,B0Y9P5S6QF,0,Low Buy Box,2319,3090,1.12,26,480.67,40.55
2022-07-01,B0Y9P5S6QF,0,Low Buy Box,1500,1680,2.27,34,854.56,40.11
2022-08-01,B0Y9P5S6QF,0,High Buy Box,1218,1361,1.64,20,462.72,61.37
2022-09-01,B0Y9P5S6QF,0,Low Buy Box,1052,1494,5.99,63,1870.66,47.92
2022-10-01,B0Y9P5S6QF,0,Low Buy Box,786,1021,2.54,20,716.5,44.94
2022-11-01,B0Y9P5S6QF,0,High Buy Box,2916,3789,0.17,5,121.92,32.45
2022-12-01,B0Y9P5S6QF,0,Low Buy Box,226,278,7.52,17,468.35,15.21
2023-01-01,B0Y9P5S6QF,0,Low Buy Box,6638,8401,0.5,33,1819.66,42.98
2023-02-01,B0Y9P5S6QF,0,Low Buy Box,618,800,3.88,24,991.56,67.75
2023-03-01,B0Y9P5S6QF,0,Low Buy Box,1940,2792,0.62,12,593.75,26.85
2023-04-01,B0Y9P5S6QF,0,Low Buy Box,3252,4354,0.31,10,538.23,61.03
2023-05-01,B0Y9P5S6QF,0,Low Buy Box,2188,3377,1.6,35,1501.5,56.77
2023-06-01,B0Y9P5S6QF,0,High Buy Box,17407,26183,0.05,9,160.1,48.62
2023-07-01,B0Y9P5S6QF,0,Low Buy Box,2321,3345,0.69,16,498.13,19.24
2023-08-01,B0Y9P5S6QF,0,High Buy Box,1047,1319,3.92,41,800.89,58.73
2023-09-01,B0Y9P5S6QF,0,High Buy Box,431,569,2.55,11,308.21,11.78
2023-10-01,B0Y9P5S6QF,0,Low Buy Box,20,27,50.0,10,293.63,24.98
2023-11-01,B0Y9P5S6QF,0,High Buy Box,2399,3025,0.79,19,844.71,61.99
2023-12-01,B0Y9P5S6QF,0,Low Buy Box,974,1248,1.85,18,897.32,11.15
2024-01-01,B0Y9P5S6QF,0,Low Buy Box,1724,2247,3.25,56,3179.21,86.56
2022-04-01,B0NN4YC6JB,0,High Buy Box,850,1083,3.06,26,1033.07,48.39
2022-05-01,B0NN4YC6JB,0,Low Buy Box,1916,2401,0.78,15,797.74,10.86
2022-06-01,B0NN4YC6JB,0,High Buy Box,2550,3748,0.55,14,290.05,47.43
2022-07-01,B0NN4YC6JB,0,Low Buy Box,3615,3974,0.06,2,92.32,50.77
2022-08-01,B0NN4YC6JB,0,Low Buy Box,528,712,5.68,30,947.14,92.33
2022-09-01,B0NN4YC6JB,0,High Buy Box,1012,1223,5.24,53,1802.84,47.35
2022-10-01,B0NN4YC6JB,0,Low Buy Box,4240,5415,0.83,35,685.32,79.41
2022-11-01,B0NN4YC6JB,0,Low Buy Box,2826,4198,0.18,5,173.99,13.71
2022-12-01,B0NN4YC6JB,0,Low Buy Box,6019,8589,0.02,1,20.06,52.42
2023-01-01,B0NN4YC6JB,0,Low Buy Box,41,58,139.02,57,893.31,49.25
2023-02-01,B0NN4YC6JB,0,High Buy Box,1817,2013,4.46,81,1937.02,48.79
2023-03-01,B0NN4YC6JB,0,Low Buy Box,1838,2780,0.82,15,575.3,27.72
2023-04-01,B0NN4YC6JB,0,Low Buy Box,5008,7659,0.24,12,431.84,57.59
2023-05-01,B0NN4YC6JB,0,Low Buy Box,3357,4230,0.12,4,78.02,11.96
2023-06-01,B0NN4YC6JB,0,Low Buy Box,3362,3992,0.03,1,17.35,49.09
2023-07-01,B0NN4YC6JB,0,Low Buy Box,785,1104,4.59,36,1703.87,37.34
2023-08-01,B0NN4YC6JB,0,Low Buy Box,3805,5218,0.6,23,683.73,44.99
2023-09-01,B0NN4YC6JB,0,Low Buy Box,1331,1880,0.6,8,124.24,75.98
2023-10-01,B0NN4YC6JB,0,Low Buy Box,180,251,6.11,11,499.25,40.31
2023-11-01,B0NN4YC6JB,0,High Buy Box,8264,12604,0.61,50,2313.49,39.01
2023-12-01,B0NN4YC6JB,0,High Buy Box,347,423,10.09,35,1030.49,45.16
2024-01-01,B0NN4YC6JB,0,High Buy Box,201,297,4.48,9,267.01,50.77
2022-04-01,B00YG2XW2D,0,Low Buy Box,2373,2589,0.29,7,203.98,70.0
2022-05-01,B00YG2XW2D,0,Low Buy Box,3428,5098,0.88,30,968.91,64.91
2022-06-01,B00YG2XW2D,0,High Buy Box,2468,3241,0.41,10,282.38,17.07
2022-07-01,B00YG2XW2D,0,Low Buy Box,882,1208,0.34,3,139.33,31.96
2022-08-01,B00YG2XW2D,0,Low Buy Box,1333,1807,1.13,15,760.28,82.23
2022-09-01,B00YG2XW2D,0,Low Buy Box,375,544,0.0,0,0.0,46.8
2022-10-01,B00YG2XW2D,0,Low Buy Box,1794,2216,0.45,8,291.09,61.31
2022-11-01,B00YG2XW2D,0,Low Buy Box,2626,3433,0.04,1,43.27,36.42
2022-12-01,B00YG2XW2D,0,Low Buy Box,753,1065,1.99,15,762.39,27.12
2023-01-01,B00YG2XW2D,0,Low Buy Box,5625,7866,0.3,17,546.14,84.1
2023-02-01,B00YG2XW2D,0,Low Buy Box,379,433,5.54,21,944.6,62.64
2023-03-01,B00YG2XW2D,0,Low Buy Box,2005,2719,1.4,28,466.66,82.86
2023-04-01,B00YG2XW2D,0,Low Buy Box,438,570,2.28,10,530.76,37.94
2023-05-01,B00YG2XW2D,0,High Buy Box,11818,13260,0.08,9,414.02,80.73
2023-06-01,B00YG2XW2D,0,Low Buy Box,705,916,0.14,1,15.82,83.06
2023-07-01,B00YG2XW2D,0,Low Buy Box,1529,2179,0.07,1,28.7,37.8
2023-08-01,B00YG2XW2D,0,Low Buy Box,2169,3133,1.29,28,780.86,16.19
2023-09-01,B00YG2XW2D,0,Low Buy Box,8287,10632,0.04,3,105.85,50.42
2023-10-01,B00YG2XW2D,0,Low Buy Box,2960,4300,0.34,10,542.97,14.84
2023-11-01,B00YG2XW2D,0,Low Buy Box,3751,5796,0.4,15,291.75,79.88
2023-12-01,B00YG2XW2D,0,Low Buy Box,1141,1394,2.89,33,1430.93,57.71
2024-01-01,B00YG2XW2D,0,Low Buy Box,2126,3140,0.14,3,39.61,79.31
2022-04-01,B0AE448H3X,0,Low Buy Box,3318,3503,1.27,42,1584.86,72.88
2022-05-01,B0AE448H3X,0,Low Buy Box,1832,2574,0.71,13,647.3,66.8
2022-06-01,B0AE448H3X,0,Low Buy Box,1404,1530,1.28,18,592.28,21.23
2022-07-01,B0AE448H3X,0,Low Buy Box,6741,8547,0.76,51,2094.26,59.34
2022-08-01,B0AE448H3X,0,Low Buy Box,447,551,5.59,25,464.57,28.25
2022-09-01,B0AE448H3X,0,Low Buy Box,3756,4708,0.77,29,812.85,61.62
2022-10-01,B0AE448H3X,0,Low Buy Box,1348,1671,1.78,24,741.08,62.39
2022-11-01,B0AE448H3X,0,High Buy Box,436,633,3.9,17,333.92,23.38
2022-12-01,B0AE448H3X,0,Low Buy Box,2587,3076,2.74,71,3461.14,1.89
2023-01-01,B0AE448H3X,0,Low Buy Box,692,1036,1.01,7,216.42,70.38
2023-02-01,B0AE448H3X,0,High Buy Box,1131,1734,2.21,25,831.28,35.27
2023-03-01,B0AE448H3X,0,Low Buy Box,1674,2381,0.12,2,80.16,3.19
2023-04-01,B0AE448H3X,0,High Buy Box,6905,10666,0.75,52,1413.1,49.3
2023-05-01,B0AE448H3X,0,Low Buy Box,1518,1949,1.84,28,1248.1,44.44
2023-06-01,B0AE448H3X,0,High Buy Box,2408,2985,2.57,62,1359.62,30.52
2023-07-01,B0AE448H3X,0,Low Buy Box,8752,10418,0.07,6,257.69,25.34
2023-08-01,B0AE448H3X,0,Low Buy Box,2316,2930,0.91,21,647.53,88.67
2023-09-01,B0AE448H3X,0,High Buy Box,191,267,6.28,12,242.06,63.66
2023-10-01,B0AE448H3X,0,Low Buy Box,1662,1895,2.11,35,1817.23,42.97
2023-11-01,B0AE448H3X,0,Low Buy Box,589,807,0.17,1,19.46,69.37
2023-12-01,B0AE448H3X,0,Low Buy Box,1421,2029,1.2,17,928.02,10.89
2024-01-01,B0AE448H3X,0,High Buy Box,993,1264,0.0,0,0.0,45.41
2022-04-01,B0R8QBR365,0,Low Buy Box,1743,2060,0.57,10,389.98,38.23
2022-05-01,B0R8QBR365,0,Low Buy Box,852,1197,1.53,13,303.66,49.4
2022-06-01,B0R8QBR365,0,High Buy Box,123,140,56.91,70,2229.59,89.76
2022-07-01,B0R8QBR365,0,Low Buy Box,2833,3587,0.07,2,107.68,60.83
2022-08-01,B0R8QBR365,0,High Buy Box,424,631,1.18,5,261.99,55.84
2022-09-01,B0R8QBR365,0,Low Buy Box,1368,1517,0.15,2,59.97,61.14
2022-10-01,B0R8QBR365,0,High Buy Box,1020,1158,0.2,2,108.8,63.89
2022-11-01,B0R8QBR365,0,Low Buy Box,2895,3560,1.17,34,1863.62,34.94
2022-12-01,B0R8QBR365,0,Low Buy Box,206,291,10.19,21,1107.11,13.82
2023-01-01,B0R8QBR365,0,High Buy Box,14492,22297,0.19,27,403.07,20.19
2023-02-01,B0R8QBR365,0,High Buy Box,109,158,31.19,34,1837.33,41.62
2023-03-01,B0R8QBR365,0,Low Buy Box,6696,8113,0.64,43,2538.35,40.05
2023-04-01,B0R8QBR365,0,Low Buy Box,334,433,3.29,11,255.9,15.0
2023-05-01,B0R8QBR365,0,Low Buy Box,976,1245,0.51,5,181.04,52.56
2023-06-01,B0R8QBR365,0,High Buy Box,1956,2916,0.87,17,552.87,76.82
2023-07-01,B0R8QBR365,0,Low Buy Box,3306,4848,0.82,27,725.7,86.12
2023-08-01,B0R8QBR365,0,High Buy Box,2394,3352,1.04,25,930.91,53.36
2023-09-01,B0R8QBR365,0,Low Buy Box,3879,5316,0.21,8,176.1,13.09
2023-10-01,B0R8QBR365,0,Low Buy Box,578,805,1.38,8,334.8,16.23
2023-11-01,B0R8QBR365,0,Low Buy Box,1288,1507,0.0,0,0.0,46.37
2023-12-01,B0R8QBR365,0,High Buy Box,109,137,6.42,7,230.82,39.98
2024-01-01,B0R8QBR365,0,High Buy Box,5448,7567,0.11,6,270.53,61.16
2022-04-01,B015LZQAHR,0,High Buy Box,386,495,5.96,23,1230.27,48.34
2022-05-01,B015LZQAHR,0,Low Buy Box,3291,4382,0.03,1,44.17,37.33
2022-06-01,B015LZQAHR,0,Low Buy Box,3392,5148,0.29,10,416.52,49.81
2022-07-01,B015LZQAHR,0,Low Buy Box,2204,2472,1.27,28,1001.18,28.27
2022-08-01,B015LZQAHR,0,High Buy Box,98,123,39.8,39,695.86,35.66
2022-09-01,B015LZQAHR,0,Low Buy Box,4013,5777,0.1,4,70.77,75.09
2022-10-01,B015LZQAHR,0,Low Buy Box,1934,2575,1.29,25,1409.89,49.0
2022-11-01,B015LZQAHR,0,Low Buy Box,2939,3099,0.41,12,635.18,60.44
2022-12-01,B015LZQAHR,0,High Buy Box,1703,2053,1.06,18,603.82,83.02
2023-01-01,B015LZQAHR,0,Low Buy Box,3240,5001,0.19,6,247.24,52.72
2023-02-01,B015LZQAHR,0,Low Buy Box,1736,2112,0.35,6,171.17,66.7
2023-03-01,B015LZQAHR,0,Low Buy Box,4778,5207,0.27,13,531.44,40.16
2023-04-01,B015LZQAHR,0,Low Buy Box,1211,1722,0.5,6,259.83,59.59
2023-05-01,B015LZQAHR,0,Low Buy Box,1043,1462,0.86,9,275.44,18.58
2023-06-01,B015LZQAHR,0,High Buy Box,1137,1247,0.7,8,252.79,46.22
2023-07-01,B015LZQAHR,0,High Buy Box,5535,8045,0.05,3,157.68,56.22
2023-08-01,B015LZQAHR,0,High Buy Box,166,241,12.05,20,597.03,47.35
2023-09-01,B015LZQAHR,0,Low Buy Box,1154,1374,1.99,23,899.01,67.36
2023-10-01,B015LZQAHR,0,Low Buy Box,1582,2148,1.58,25,1240.04,38.49
2023-11-01,B015LZQAHR,0,Low Buy Box,6078,8878,0.15,9,347.59,60.01
2023-12-01,B015LZQAHR,0,Low Buy Box,13,15,261.54,34,567.77,66.37
2024-01-01,B015LZQAHR,0,Low Buy Box,1712,2019,1.4,24,374.3,26.64
2022-04-01,B05BHDRRSL,0,Low Buy Box,2366,3488,0.68,16,709.03,93.28
2022-05-01,B05BHDRRSL,0,Low Buy Box,473,701,1.06,5,115.35,33.73
2022-06-01,B05BHDRRSL,0,High Buy Box,108,138,9.26,10,212.03,99.35
2022-07-01,B05BHDRRSL,0,High Buy Box,1441,1826,0.28,4,142.03,19.19
2022-08-01,B05BHDRRSL,0,Low Buy Box,37,44,13.51,5,165.03,61.77
2022-09-01,B05BHDRRSL,0,High Buy Box,3473,5265,0.17,6,221.43,49.39
2022-10-01,B05BHDRRSL,0,Low Buy Box,326,365,3.07,10,231.45,90.83
2022-11-01,B05BHDRRSL,0,Low Buy Box,1012,1361,1.19,12,437.62,40.07
2022-12-01,B05BHDRRSL,0,High Buy Box,2124,3241,0.0,0,0.0,50.54
2023-01-01,B05BHDRRSL,0,High Buy Box,1283,1684,0.16,2,105.92,52.47
2023-02-01,B05BHDRRSL,0,Low Buy Box,1755,2362,0.8,14,302.38,40.08
2023-03-01,B05BHDRRSL,0,High Buy Box,297,381,2.02,6,254.89,61.75
2023-04-01,B05BHDRRSL,0,High Buy Box,2973,4107,0.27,8,145.95,61.83
2023-05-01,B05BHDRRSL,0,Low Buy Box,1478,1639,1.22,18,954.02,47.33
2023-06-01,B05BHDRRSL,0,Low Buy Box,880,1147,1.14,10,346.94,70.53
2023-07-01,B05BHDRRSL,0,Low Buy Box,2253,2847,0.0,0,0.0,50.98
2023-08-01,B05BHDRRSL,0,Low Buy Box,2913,4345,0.72,21,400.42,55.52
2023-09-01,B05BHDRRSL,0,High Buy Box,5591,6708,0.36,20,658.07,26.28
2023-10-01,B05BHDRRSL,0,Low Buy Box,379,517,11.61,44,776.06,39.01
2023-11-01,B05BHDRRSL,0,Low Buy Box,2398,2726,0.42,10,284.46,54.52
2023-12-01,B05BHDRRSL,0,Low Buy Box,616,665,2.92,18,406.12,69.41
2024-01-01,B05BHDRRSL,0,Low Buy Box,1710,2162,4.44,76,4551.8,77.22
2022-04-01,B0TGHK9T0P,0,Low Buy Box,6279,8669,0.38,24,1331.38,70.62
2022-05-01,B0TGHK9T0P,0,Low Buy Box,494,663,3.24,16,754.47,23.23
2022-06-01,B0TGHK9T0P,0,Low Buy Box,378,483,1.59,6,264.46,53.02
2022-07-01,B0TGHK9T0P,0,Low Buy Box,3732,4639,0.32,12,616.16,20.46
2022-08-01,B0TGHK9T0P,0,Low Buy Box,8229,10516,0.16,13,543.81,17.47
2022-09-01,B0TGHK9T0P,0,Low Buy Box,790,927,0.38,3,120.24,51.29
2022-10-01,B0TGHK9T0P,0,High Buy Box,2952,3513,1.02,30,898.11,51.29
2022-11-01,B0TGHK9T0P,0,Low Buy Box,307,342,2.61,8,213.75,18.21
2022-12-01,B0TGHK9T0P,0,High Buy Box,1255,1564,0.48,6,255.13,54.66
2023-01-01,B0TGHK9T0P,0,Low Buy Box,2203,3357,1.23,27,1197.2,50.58
2023-02-01,B0TGHK9T0P,0,Low Buy Box,860,996,1.28,11,157.02,89.66
2023-03-01,B0TGHK9T0P,0,Low Buy Box,652,868,1.99,13,465.7,47.95
2023-04-01,B0TGHK9T0P,0,High Buy Box,811,1068,0.99,8,218.87,46.02
2023-05-01,B0TGHK9T0P,0,High Buy Box,2398,3202,0.25,6,219.53,34.14
2023-06-01,B0TGHK9T0P,0,Low Buy Box,96,125,21.88,21,1131.29,67.63
2023-07-01,B0TGHK9T0P,0,High Buy Box,7331,8909,0.5,37,1092.76,65.98
2023-08-01,B0TGHK9T0P,0,Low Buy Box,83,100,38.55,32,1354.61,58.09
2023-09-01,B0TGHK9T0P,0,Low Buy Box,524,664,0.19,1,16.21,30.79
2023-10-01,B0TGHK9T0P,0,Low Buy Box,2245,2957,0.85,19,700.76,55.81
2023-11-01,B0TGHK9T0P,0,High Buy Box,576,759,8.33,48,1139.05,52.17
2023-12-01,B0TGHK9T0P,0,High Buy Box,2218,2773,0.18,4,226.25,56.41
2024-01-01,B0TGHK9T0P,0,Low Buy Box,9668,14132,0.14,14,654.11,6.2
2022-04-01,B0733Y8JV9,1,Low Buy Box,476,613,8.61,41,1425.52,25.89
2022-05-01,B0733Y8JV9,1,High Buy Box,3112,3859,1.09,34,794.36,53.08
2022-06-01,B0733Y8JV9,1,High Buy Box,1170,1694,0.34,4,202.77,19.62
2022-07-01,B0733Y8JV9,1,High Buy Box,2449,3654,1.1,27,998.25,53.1
2022-08-01,B0733Y8JV9,1,Low Buy Box,4598,7073,0.5,23,874.27,30.05
2022-09-01,B0733Y8JV9,1,Low Buy Box,609,735,4.93,30,1072.07,51.56
2022-10-01,B0733Y8JV9,1,High Buy Box,2243,3332,0.27,6,306.6,34.79
2022-11-01,B0733Y8JV9,1,High Buy Box,4035,5116,0.1,4,162.06,18.23
2022-12-01,B0733Y8JV9,1,Low Buy Box,1110,1501,1.26,14,249.81,31.92
2023-01-01,B0733Y8JV9,1,Low Buy Box,258,335,5.81,15,855.78,87.07
2023-02-01,B0733Y8JV9,1,Low Buy Box,435,613,0.0,0,0.0,75.52
2023-03-01,B0733Y8JV9,1,High Buy Box,4273,5708,0.21,9,202.2,44.3
2023-04-01,B0733Y8JV9,1,High Buy Box,550,625,0.0,0,0.0,78.08
2023-05-01,B0733Y8JV9,1,High Buy Box,2642,2858,0.23,6,85.09,54.09
2023-06-01,B0733Y8JV9,1,High Buy Box,321,410,7.48,24,604.36,25.3
2023-07-01,B0733Y8JV9,1,High Buy Box,1675,2234,0.9,15,656.58,53.88
2023-08-01,B0733Y8JV9,1,High Buy Box,1843,2643,0.38,7,217.42,83.47
2023-09-01,B0733Y8JV9,1,Low Buy Box,4799,5483,0.75,36,849.81,14.91
2023-10-01,B0733Y8JV9,1,High Buy Box,6033,8230,0.45,27,845.24,21.95
2023-11-01,B0733Y8JV9,1,Low Buy Box,817,988,0.12,1,28.71,61.56
2023-12-01,B0733Y8JV9,1,Low Buy Box,156,199,10.26,16,965.44,47.77
2024-01-01,B0733Y8JV9,1,Low Buy Box,5164,7874,1.2,62,2202.22,22.35
